Accident year,Casualty severity,Road user,Speed limit,Accident month,Accident hour,Casualties,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,April,9,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,April,12,2,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,April,22,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,May,12,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,May,13,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,May,18,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,May,20,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,June,12,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,June,17,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,June,19,2,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,July,5,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,July,11,2,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,July,21,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,July,23,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,August,8,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,August,11,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,August,17,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,August,22,2,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,September,10,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,September,18,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,September,21,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,September,23,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,October,1,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,October,13,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,October,19,2,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,October,23,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,10,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,11,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,12,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,13,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,16,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,17,2,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,18,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,20,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,November,21,1,
2018,Killed,Car (Includes taxis and minibus),61-70 mph,December,1,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,January,3,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,January,12,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,January,18,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,January,19,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,January,22,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,February,1,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,February,6,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,February,9,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,February,15,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,March,13,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,March,22,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,March,23,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,April,2,3,
2018,Killed,Car (Includes taxis and minibus),Motorway,April,3,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,April,4,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,April,5,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,April,9,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,June,0,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,June,14,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,June,16,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,July,1,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,July,6,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,July,15,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,July,16,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,July,22,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,August,7,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,August,10,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,August,15,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,September,6,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,September,8,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,September,11,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,September,15,4,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,4,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,9,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,11,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,12,3,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,15,3,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,16,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,22,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,October,23,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,November,1,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,November,7,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,November,17,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,November,18,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,November,21,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,December,2,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,December,4,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,December,13,1,
2018,Killed,Car (Includes taxis and minibus),Motorway,December,21,2,
2018,Killed,Car (Includes taxis and minibus),Motorway,December,22,3,
2018,Killed,Bus or coach,1-20 mph,November,12,1,
2018,Killed,Bus or coach,21-30 mph,January,15,1,
2018,Killed,Bus or coach,21-30 mph,October,12,1,
2018,Killed,Bus or coach,41-50 mph,January,15,1,
2018,Killed,Bus or coach,51-60 mph,June,7,2,
2018,Killed,Bus or coach,51-60 mph,December,10,1,
2018,Killed,Bus or coach,Motorway,October,16,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,1-20 mph,July,22,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,21-30 mph,April,0,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,21-30 mph,June,7,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,21-30 mph,June,14,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,21-30 mph,September,5,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,21-30 mph,December,1,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,31-40 mph,March,8,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,31-40 mph,May,8,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,31-40 mph,May,9,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,41-50 mph,September,2,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,January,10,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,January,17,2,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,February,13,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,June,15,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,July,2,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,July,7,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,August,8,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,October,21,2,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,December,1,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,51-60 mph,December,3,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,January,9,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,February,9,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,March,5,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,March,7,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,May,7,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,August,5,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,August,12,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,November,7,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,61-70 mph,November,11,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,Motorway,March,5,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,Motorway,March,6,2,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,Motorway,July,15,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,Motorway,July,20,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,Motorway,August,2,1,
2018,Killed,Van / Goods 3.5 tonnes mgw or under,Motorway,October,19,1,
2018,Killed,HGV,21-30 mph,October,8,1,
2018,Killed,HGV,41-50 mph,January,13,1,
2018,Killed,HGV,51-60 mph,April,5,1,
2018,Killed,HGV,51-60 mph,October,13,1,
2018,Killed,HGV,51-60 mph,October,14,1,
2018,Killed,HGV,51-60 mph,December,11,1,
2018,Killed,HGV,61-70 mph,July,11,1,
2018,Killed,HGV,61-70 mph,July,15,2,
2018,Killed,HGV,61-70 mph,July,16,1,
2018,Killed,HGV,Motorway,January,7,1,
2018,Killed,HGV,Motorway,April,20,1,
2018,Killed,HGV,Motorway,May,6,1,
2018,Killed,HGV,Motorway,September,4,1,
2018,Killed,Other vehicle,21-30 mph,January,9,1,
2018,Killed,Other vehicle,21-30 mph,February,13,2,
2018,Killed,Other vehicle,21-30 mph,February,14,1,
2018,Killed,Other vehicle,21-30 mph,March,11,1,
2018,Killed,Other vehicle,21-30 mph,April,14,1,
2018,Killed,Other vehicle,21-30 mph,May,19,1,
2018,Killed,Other vehicle,21-30 mph,June,13,1,
2018,Killed,Other vehicle,21-30 mph,July,14,1,
2018,Killed,Other vehicle,21-30 mph,July,15,1,
2018,Killed,Other vehicle,21-30 mph,August,15,1,
2018,Killed,Other vehicle,21-30 mph,September,10,1,
2018,Killed,Other vehicle,21-30 mph,December,9,1,
2018,Killed,Other vehicle,21-30 mph,December,12,1,
2018,Killed,Other vehicle,21-30 mph,December,20,1,
2018,Killed,Other vehicle,31-40 mph,September,11,1,
2018,Killed,Other vehicle,31-40 mph,November,18,1,
2018,Killed,Other vehicle,41-50 mph,July,8,1,
2018,Killed,Other vehicle,41-50 mph,September,20,1,
2018,Killed,Other vehicle,41-50 mph,October,19,2,
2018,Killed,Other vehicle,51-60 mph,January,9,1,
2018,Killed,Other vehicle,51-60 mph,January,20,1,
2018,Killed,Other vehicle,51-60 mph,February,8,1,
2018,Killed,Other vehicle,51-60 mph,March,12,1,
2018,Killed,Other vehicle,51-60 mph,March,19,1,
2018,Killed,Other vehicle,51-60 mph,July,9,1,
2018,Killed,Other vehicle,51-60 mph,July,13,1,
2018,Killed,Other vehicle,51-60 mph,August,13,2,
2018,Killed,Other vehicle,51-60 mph,October,6,1,
2018,Killed,Other vehicle,51-60 mph,October,18,1,
2018,Killed,Other vehicle,51-60 mph,November,13,2,
2018,Killed,Other vehicle,51-60 mph,November,16,1,
2018,Killed,Other vehicle,51-60 mph,December,11,1,
2018,Killed,Other vehicle,51-60 mph,December,15,1,
2018,Killed,Other vehicle,61-70 mph,February,1,1,
2019,Killed,Pedestrian,1-20 mph,January,0,1,
2019,Killed,Pedestrian,1-20 mph,January,16,1,
2019,Killed,Pedestrian,1-20 mph,January,19,1,
2019,Killed,Pedestrian,1-20 mph,January,23,1,
2019,Killed,Pedestrian,1-20 mph,February,0,1,
2019,Killed,Pedestrian,1-20 mph,February,9,1,
2019,Killed,Pedestrian,1-20 mph,February,14,1,
2019,Killed,Pedestrian,1-20 mph,February,22,1,
2019,Killed,Pedestrian,1-20 mph,April,12,1,
2019,Killed,Pedestrian,1-20 mph,April,13,1,
2019,Killed,Pedestrian,1-20 mph,April,18,1,
2019,Killed,Pedestrian,1-20 mph,May,19,1,
2019,Killed,Pedestrian,1-20 mph,May,22,1,
2019,Killed,Pedestrian,1-20 mph,May,23,1,
2019,Killed,Pedestrian,1-20 mph,June,11,1,
2019,Killed,Pedestrian,1-20 mph,June,13,1,
2019,Killed,Pedestrian,1-20 mph,July,10,1,
2019,Killed,Pedestrian,1-20 mph,July,16,1,
2019,Killed,Pedestrian,1-20 mph,August,10,1,
2019,Killed,Pedestrian,1-20 mph,August,13,1,
2019,Killed,Pedestrian,1-20 mph,August,16,1,
2019,Killed,Pedestrian,1-20 mph,August,21,1,
2019,Killed,Pedestrian,1-20 mph,August,23,1,
2019,Killed,Pedestrian,1-20 mph,September,7,1,
2019,Killed,Pedestrian,1-20 mph,September,13,1,
2019,Killed,Pedestrian,1-20 mph,September,18,1,
2019,Killed,Pedestrian,1-20 mph,October,17,1,
2019,Killed,Pedestrian,1-20 mph,October,18,1,
2019,Killed,Pedestrian,1-20 mph,November,0,1,
2019,Killed,Pedestrian,1-20 mph,November,17,2,
2019,Killed,Pedestrian,1-20 mph,December,16,1,
2019,Killed,Pedestrian,1-20 mph,December,18,1,
2019,Killed,Pedestrian,1-20 mph,December,20,1,
